CONCEPT	DOCULECT	IPA	ID
correct	Old_Malayalam	ʃaɾi	672
correct	Old_Tamil	t͡ʃaɾi	673
near	Old_Kannada	hat̪ːira	674
near	Old_Telugu	d̪aɡːaɾa	675
near	Old_Malayalam	aʈut̪ːə	676
near	Old_Tamil	aɳaj	677
far	Old_Kannada	ɡeɳʈu	678
far	Old_Malayalam	akale	679
far	Old_Tamil	t̪olajʋu	680
right	Old_Kannada	bala	681
right	Old_Telugu	kʊɖi	682
right	Old_Malayalam	ʋala	683
right	Old_Tamil	ʋala	684
left	Old_Kannada	eɖa	685
left	Old_Telugu	eɖama	686
left	Old_Malayalam	iʈa	687
left	Old_Tamil	iʈa	688
at	Old_Kannada	-al	689
at	Old_Telugu	-an	690
at	Old_Malayalam	-il	691
at	Old_Tamil	-in	692
in	Old_Kannada	oɭaɡe	693
in	Old_Telugu	-an	694
in	Old_Malayalam	-il	695
in	Old_Tamil	-in	696
with	Old_Kannada	oɖane	697
with	Old_Telugu	-t̪oːn	698
with	Old_Malayalam	-oʈu	699
with	Old_Tamil	-oʈu	700
and	Old_Kannada	-um	701
and	Old_Telugu	-un	702
and	Old_Malayalam	-um	703
and	Old_Tamil	-um	704
if	Old_Kannada	-are	705
if	Old_Telugu	-an	706
if	Old_Malayalam	-il	707
if	Old_Tamil	-in	708
because	Old_Kannada	-are	709
because	Old_Telugu	-an	710
because	Old_Malayalam	-aːl	711
because	Old_Tamil	-aːl	712
name	Old_Kannada	pesaɾ	713
name	Old_Telugu	peːɾu	714
name	Old_Malayalam	peːɾə	715
name	Old_Tamil	pejaɾ	716
