CONCEPT	DOCULECT	IPA	ID
husband	Old_Church_Slavonic	mɔ̃ʒɪ̆	460
husband	Sanskrit	pɐt̪i	461
husband	Pali	pɐt̪i	462
husband	Middle_Persian	gɑ:dɑ:ɾ	463
animal	Armenian	kɛntʰɑˈni	464
animal	Greek_Anc	zdɔ̑ːjon	465
animal	Latin	ˈanimal	466
animal	Old_French	bestə	467
animal	Old_Norse	dyːr	468
animal	Old_High_German	tior	469
animal	Old_English	ˈniːy̯ten	470
animal	Old_Irish	anṽande	471
animal	Old_Church_Slavonic	zværɪ̆	472
animal	Sanskrit	pɐʃu	473
animal	Pali	migɐ	474
animal	Middle_Persian	gjɑ:nwaɾ	475
fish	Armenian	d͡zuk	476
fish	Greek_Anc	ikʰtʰy̑ːs	477
fish	Latin	ˈpiskis	478
fish	Old_French	poi̯sõn	479
fish	Old_Norse	fiskr	480
fish	Old_High_German	fisk	481
fish	Old_English	fiʃ	482
fish	Old_Irish	i:əsk	483
fish	Old_Church_Slavonic	rɯbɑ	484
fish	Sanskrit	mɐt̪sjɐ	485
fish	Pali	mɐtʃʰːɐ	486
fish	Middle_Persian	mɑ:hi:g	487
dog	Armenian	ʃun	488
dog	Greek_Anc	kýɔːn	489
dog	Latin	ˈkanis	490
dog	Old_French	t͡ʃẽn	491
dog	Old_Norse	hundr	492
dog	Old_High_German	hunt	493
dog	Old_English	hund	494
dog	Old_Irish	ku:	495
dog	Old_Church_Slavonic	pɪ̆sʊ̆	496
dog	Sanskrit	ʃʋɐn	497
dog	Pali	kukːurɐ	498
dog	Middle_Persian	sag	499
louse	Armenian	vɔˈt͡ʃʰil	500
louse	Greek_Anc	pʰtʰéir	501
louse	Latin	peːˈdis	502
louse	Old_French	puˈil	503
louse	Old_Norse	luːs	504
louse	Old_High_German	luːs	505
louse	Old_English	luːs	506
louse	Old_Irish	mʹi:l	507
louse	Old_Church_Slavonic	vʊ̆ʃɪ̆	508
louse	Sanskrit	juːkaː	509
louse	Pali	uːkaː	510
louse	Middle_Persian	spiʃ	511
snake	Armenian	ɔt͡sʰ	512
snake	Greek_Anc	ópʰis	513
snake	Latin	ˈserpeːns	514
snake	Old_French	seɾpẽnt	515
snake	Old_Norse	snaːkr	516
snake	Old_High_German	slaːnɡo	517
snake	Old_English	ˈnæːdre	518
snake	Old_Irish	naθərʹ	519
snake	Old_Church_Slavonic	zmija	520
snake	Sanskrit	sɐɾpɐ	521
snake	Pali	sɐpːɐ	522
snake	Middle_Persian	mɑ:ɾ	523
worm	Armenian	t͡ʃiˈt͡ʃu	524
worm	Greek_Anc	skɔ̌ːlɛːks	525
worm	Latin	ˈwermis	526
worm	Old_French	veɾm	527
worm	Old_Norse	ormr	528
worm	Old_High_German	wurm	529
worm	Old_English	wyrˠm	530
worm	Old_Irish	kruṽʹ	531
worm	Old_Church_Slavonic	tʃr̩ʲvɪ̆	532
worm	Sanskrit	kr̩mi	533
worm	Pali	kimi	534
worm	Middle_Persian	kiɾm	535
tree	Armenian	t͡sɑr	536
tree	Greek_Anc	déndron	537
tree	Latin	ˈarbor	538
tree	Old_French	aɾbɾə	539
tree	Old_Norse	treː	540
tree	Old_High_German	boum	541
tree	Old_English	treːo̯w	542
tree	Old_Irish	krann	543
tree	Old_Church_Slavonic	drævɔ	544
tree	Sanskrit	ʋr̩kʂɐ	545
tree	Pali	rukʰːɐ	546
tree	Middle_Persian	dɾaxt	547
forest	Armenian	ɑnˈtɑr	548
forest	Greek_Anc	hýːlɛː	549
forest	Latin	ˈsilwa	550
forest	Old_French	foɾəst	551
forest	Old_Norse	skoːɡr	552
forest	Old_High_German	forst	553
forest	Old_English	ˈwudu	554
forest	Old_Irish	kalʹlʹ	555
forest	Old_Church_Slavonic	læsʊ̆	556
forest	Sanskrit	ʋɐnɐ	557
forest	Pali	ʋɐnɐ	558
forest	Middle_Persian	ɾazu:ɾ	559
stick	Armenian	pʰɑjt	560
stick	Greek_Anc	hrábdos	561
stick	Latin	ˈbakulum	562
stick	Old_French	bastõn	563
stick	Old_Norse	stavr	564
stick	Old_High_German	stok	565
stick	Old_English	ˈstikːɑ	566
stick	Old_Irish	slat	567
stick	Old_Church_Slavonic	pɑlitsʲa	568
stick	Sanskrit	d̪ɐɳɖɐ	569
stick	Pali	lɐʈʰːi	570
stick	Middle_Persian	t͡ɕo:b	571
fruit	Armenian	pəˈtuʁ	572
fruit	Greek_Anc	karpós	573
fruit	Latin	ˈfruːktus	574
fruit	Old_French	fɾɥit	575
fruit	Old_Norse	ˈavoxtr	576
fruit	Old_High_German	obəs	577
fruit	Old_English	ˈwæstm̩	578
fruit	Old_Irish	torəð	579
fruit	Old_Church_Slavonic	plɔdʊ̆	580
fruit	Sanskrit	pʰɐlɐ	581
fruit	Pali	pʰɐlɐ	582
fruit	Middle_Persian	me:wag	583
seed	Armenian	seɾmn	584
seed	Greek_Anc	spérma	585
seed	Latin	ˈseːmen	586
seed	Old_French	ɡɾɛn	587
seed	Old_Norse	frjoː	588
seed	Old_High_German	saːmo	589
seed	Old_English	sæːd	590
seed	Old_Irish	sʹi:l	591
seed	Old_Church_Slavonic	sæmɛ̃	592
seed	Sanskrit	biːd͡ʑɐ	593
seed	Pali	biːdʒɐ	594
seed	Middle_Persian	to:m	595
leaf	Armenian	tɛˈɾɛv	596
leaf	Greek_Anc	pʰýlːon	597
leaf	Latin	ˈfolium	598
leaf	Old_French	foi̯ʎə	599
leaf	Old_Norse	lauv	600
leaf	Old_High_German	loub	601
leaf	Old_English	læːɑ̯f	602
leaf	Old_Irish	dulʹlʹe	603
leaf	Old_Church_Slavonic	listʊ̆	604
leaf	Sanskrit	pɐt̪ːɾɐ	605
leaf	Pali	pɐt̪ːi	606
leaf	Middle_Persian	waɾg	607
root	Armenian	ɑɾˈmɑt	608
root	Greek_Anc	rízda	609
root	Latin	ˈraːdiks	610
root	Old_French	ɾat͡sinə	611
root	Old_Norse	roːt	612
root	Old_High_German	wurt͡s	613
root	Old_English	ˈwyrˠt	614
root	Old_Irish	ɸʹrʹe:n	615
root	Old_Church_Slavonic	kɔrɛnɪ̆	616
root	Sanskrit	muːlɐ	617
root	Pali	muːlɐ	618
root	Middle_Persian	ɾe:ʃag	619
bark (of a tree)	Armenian	kɛˈʁɛv	620
bark (of a tree)	Greek_Anc	pʰloiós	621
